Created By ID,Created Date,Deleted,Last Modified By ID,Last Modified Date,Line Description,Line Item ID,Opportunity ID,Product Name,Price Book Entry ID,Product Code,Product ID,System Modstamp,Discount,List Price,Quantity,Sales Price,Sort Order,Subtotal,Total Price
0055A000008zqzaQAA,3/13/2020,FALSE,0055A000008zqzaQAA,4/10/2020,Other,00k5A00000ovOUHQA2,0065A00001ZVTuLQAX,Stainless Steel Cookware Set,01u5A000018IUPbQAO,850-00051,01t5A000007ighVQAQ,4/10/2020,12,128000,1,128000,1,128000,112640
0055A000008zqzaQAA,6/4/2021,FALSE,0055A000008zqzaQAA,6/4/2021,Other,00k6e00000v3gc9AAA,0066e00001eLPuhAAG,Wireless Mouse,01u5A0000195qkCQAQ,720-00063,01t5A0000073GN8QAM,6/4/2021,14.7,20160,1,20160,1,20160,17196.48
0055A000008zqzaQAA,6/2/2021,FALSE,0055A000008zqzaQAA,6/2/2021,Other,00k6e00000v3fNjAAI,0066e00001eKh4uAAC,Mini Projector,01u5A0000195qkCQAQ,720-00063,01t5A0000073GN8QAM,6/2/2021,14.7,20160,1,20160,1,20160,17196.48
0055A000008zqzaQAA,9/11/2019,FALSE,0055A000008zqzaQAA,12/2/2019,Other,00k5A00000p6ZR0QAM,0065A00001M9zWiQAJ,Ceramic Coffee Mug,01u5A000018E6rCQAS,850-00051,01t5A000007ighVQAQ,12/2/2019,15,115000,1,115000,1,115000,97750
0055A000008zqzaQAA,9/9/2019,FALSE,0055A000008zqzaQAA,9/9/2019,Other,00k5A00000p6XBuQAM,0065A00001M9vqjQAB,Wireless Bluetooth Speaker,01u5A000018E6rCQAS,850-00051,01t5A000007ighVQAQ,9/9/2019,15,115000,1,115000,1,115000,97750
0055A000008zqzaQAA,6/20/2019,FALSE,0055A000008zqzaQAA,6/20/2019,Other,00k5A00000o5IN1QAM,0065A00001TjQg8QAF,Fitness Tracker,01u5A0000125eSlQAI,ZCAS-0-01,01t31000007WXmsAAG,6/20/2019,25,22950,1,22950,1,22950,17212.5
0055A000008zqzaQAA,6/20/2019,FALSE,0055A000008zqzaQAA,6/20/2019,Other,00k5A00000o5INAQA2,0065A00001TjQg8QAF,Portable Power Bank,01u5A0000125eT3QAI,ZCAS-SI-01,01t5A000007m0bQQAQ,6/20/2019,25,49950,1,49950,1,49950,37462.5
0055A000008zqzaQAA,5/12/2021,FALSE,0055A000008zqzaQAA,5/12/2021,Other,00k6e00000v2MDNAA2,0066e00001e1L1zAAE,Home Air Purifier,01u5A0000195qjtQAA,720-00033,01t31000007EKMpAAO,5/12/2021,50,10000,1,10000,1,10000,5000
0055A000008zqzaQAA,6/20/2019,FALSE,0055A000008zqzaQAA,6/20/2019,Other,00k5A00000o5IN8QAM,0065A00001TjQg8QAF,Garden Hose,01u5A0000125eSqQAI,850-00034,01t31000007WXnRAAW,6/20/2019,100,670,1,670,1,670,0
0055A000008zqzaQAA,6/20/2019,FALSE,0055A000008zqzaQAA,6/20/2019,Other,00k5A00000o5IN5QAM,0065A00001TjQg8QAF,Stainless Steel Cookware Set,01u5A0000125eSnQAI,810-00195,01t31000007WXn2AAG,6/20/2019,100,3245,1,3245,1,3245,0
0055A000008zqzaQAA,2/10/2021,FALSE,0055A000008zqzaQAA,3/18/2021,Other,00k5A00000sRtfNQAS,0065A00001XacWrQAJ,Ceramic Coffee Mug,01u5A0000195r3TQAQ,720-00070,01t5A000008tfMRQAY,3/18/2021,100,5000,1,5000,1,5000,0
0055A000008zqzaQAA,2/18/2021,FALSE,0055A000008zqzaQAA,3/18/2021,Net cost to Smiling,00k5A00000v1R4zQAE,0065A00001cJh1FQAS,Adjustable Dumbbell Set,01u5A0000195r2kQAA,850-00059,01t5A000008tfLsQAI,3/18/2021,7,5118,1,5118,1,5118,4759.74
0055A000008zqzaQAA,2/18/2021,FALSE,0055A000008zqzaQAA,3/18/2021,Net cost to Smiling,00k5A00000v1R4xQAE,0065A00001cJh1FQAS,Fitness Tracker,01u5A0000195qlZQAQ,850-00051,01t5A000007ighVQAQ,3/18/2021,13.48,154560,1,154560,1,154560,133725.31
0055A000008zqzaQAA,2/18/2021,FALSE,0055A000008zqzaQAA,3/18/2021,Net cost to Smiling,00k5A00000v1R4yQAE,0065A00001cJh1FQAS,LED Desk Lamp,01u5A0000195r3dQAA,720-00071,01t5A000008tfMgQAI,3/18/2021,100,10000,1,10000,1,10000,0
0055A000008zqzaQAA,2/11/2021,FALSE,0055A000008zqzaQAA,3/18/2021,Net price to Smiling,00k5A00000sRuW1QAK,0065A00001ZwpziQAB,Bike Helmet,01u5A0000195r2kQAA,850-00059,01t5A000008tfLsQAI,3/18/2021,7,5118,1,5118,1,5118,4759.74
0055A000008zqzaQAA,2/11/2021,FALSE,0055A000008zqzaQAA,3/18/2021,Net price to Smiling,00k5A00000sRuW2QAK,0065A00001ZwpziQAB,Bike Helmet,01u5A0000195r3dQAA,720-00071,01t5A000008tfMgQAI,3/18/2021,7,10000,1,10000,1,10000,9300
0055A000008zqzaQAA,2/11/2021,FALSE,0055A000008zqzaQAA,3/18/2021,Net price to Smiling,00k5A00000sRuW4QAK,0065A00001ZwpziQAB,Robot Vacuum,01u5A0000195qlQQAQ,720-00063,01t5A0000073GN8QAM,3/18/2021,7,23184,1,23184,1,23184,21561.12
0055A000008zqzaQAA,2/11/2021,FALSE,0055A000008zqzaQAA,3/18/2021,Net price to Smiling,00k5A00000sRuW0QAK,0065A00001ZwpziQAB,Camping Tent,01u5A0000195qlZQAQ,850-00051,01t5A000007ighVQAQ,3/18/2021,7,154560,1,154560,1,154560,143740.8
0055A000008zqzaQAA,12/19/2018,FALSE,0055A000008zqzaQAA,12/19/2018,To cover Credit Card Fees,00k5A00000nFtKWQA0,0065A00000z10vrQAA,Wireless Bluetooth Speaker,01u5A000017CMdUQAW,DSCNT2018,01t5A000007lzqcQAA,12/19/2018,0,0,1,-165,1,-165,-165
0055A000008zqzaQAA,1/15/2020,FALSE,0055A000008zqzaQAA,1/15/2020,Other,00k5A00000ounPBQAY,0065A00001YiKV4QAN,Digital Alarm Clock,01u5A0000125eSYQAY,ZC-TRN-ADVUS,01t31000007EKMuAAO,1/15/2020,0,5000,2,5000,1,7500,7500
0055A000008zqzaQAA,7/31/2018,FALSE,0055A000008zqzaQAA,7/31/2018,Other,00k5A00000cZBx4QAG,0065A00000lczmCQAQ,Robot Vacuum,01u31000012MqTDAA0,850-00033,01t31000007WXnHAAW,7/31/2018,0,650,2,650,1,1300,1300
0055A000008zqzaQAA,10/19/2020,FALSE,0055A000008zqzaQAA,11/25/2020,Other,00k5A00000sKZ1cQAG,0065A00001cHC2jQAG,Bike Helmet,01u5A000018IUPKQA4,850-00033,01t31000007WXnHAAW,11/25/2020,0,695,2,695,1,1390,1390
0055A000008zqzaQAA,10/19/2020,FALSE,0055A000008zqzaQAA,11/25/2020,Other,00k5A00000sKZ1dQAG,0065A00001cHC2jQAG,Smartwatch,01u5A000018IUPLQA4,850-00034,01t31000007WXnRAAW,11/25/2020,0,695,2,695,1,1390,1390
0055A000008zqzaQAA,6/30/2020,FALSE,0055A000008zqzaQAA,6/30/2020,Other,00k5A00000po2rDQAQ,0065A00001b9Iq6QAE,Men's Running Shoes,01u5A000018IUPJQA4,810-00194,01t31000007WXnCAAW,6/30/2020,0,3350,2,3350,1,6700,6700
0055A000008zqzaQAA,10/19/2020,FALSE,0055A000008zqzaQAA,11/25/2020,Other,00k5A00000sKZ1aQAG,0065A00001cHC2jQAG,Robot Vacuum,01u5A000018IUPJQA4,810-00194,01t31000007WXnCAAW,11/25/2020,0,3350,2,3350,1,6700,6700
0055A000008zqzaQAA,10/19/2020,FALSE,0055A000008zqzaQAA,11/25/2020,Other,00k5A00000sKZ1bQAG,0065A00001cHC2jQAG,LED Desk Lamp,01u5A000018IUPIQA4,810-00195,01t31000007WXn2AAG,11/25/2020,0,3350,2,3350,1,6700,6700
0055A000008zqzaQAA,10/24/2019,FALSE,0055A000008zqzaQAA,10/24/2019,Other,00k5A00000p8HGzQAM,0065A00001OK3JHQA1,Smartwatch,01u5A000018E6rHQAS,850-00050,01t5A000007ighaQAA,10/24/2019,0,4000,2,4000,1,8000,8000
0055A000008zqzaQAA,10/2/2019,FALSE,0055A000008zqzaQAA,10/2/2019,Other,00k5A00000p7R5EQAU,0065A00001XXt5fQAD,Electric Kettle,01u5A000018E6rHQAS,850-00050,01t5A000007ighaQAA,10/2/2019,0,4000,2,4000,1,8000,8000
0055A000008zqzaQAA,9/25/2019,FALSE,0055A000008zqzaQAA,9/25/2019,Other,00k5A00000p71L8QAI,0065A00001XDlsDQAT,Portable Power Bank,01u5A000018E6rHQAS,850-00050,01t5A000007ighaQAA,9/25/2019,0,4000,2,4000,1,8000,8000
0055A000008zqzaQAA,3/26/2020,FALSE,0055A000008zqzaQAA,3/26/2020,Other,00k5A00000ovUuBQAU,0065A00001XG7KjQAL,Organic Cotton T-Shirt,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/26/2020,0,4000,2,4000,1,8000,8000
0055A000008zqzaQAA,2/17/2020,FALSE,0055A000008zqzaQAA,2/17/2020,Other,00k5A00000ov9TqQAI,0065A00001Tj2vvQAB,Backpack for Laptops,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,2/17/2020,0,4000,2,4000,1,8000,8000
0055A000008zqzaQAA,11/15/2019,FALSE,0055A000008zqzaQAA,12/23/2019,Other,00k5A00000psxGIQAY,0065A00001XsLoJQAV,Smartwatch,01u5A000018E6rGQAS,850-00050,01t5A000007ighaQAA,12/23/2019,0,4600,2,3636,1,7272,7272
0055A000008zqzaQAA,9/17/2019,FALSE,0055A000008zqzaQAA,9/17/2019,Other,00k5A00000p6dkcQAA,0065A00001XKPV7QAP,Fitness Tracker,01u5A000018E6rGQAS,850-00050,01t5A000007ighaQAA,9/17/2019,0,4600,2,4600,1,9200,9200
0055A000008zqzaQAA,9/25/2019,FALSE,0055A000008zqzaQAA,9/25/2019,Other,00k5A00000p71L3QAI,0065A00001XGe0dQAD,Adjustable Dumbbell Set,01u5A000018E6rGQAS,850-00050,01t5A000007ighaQAA,9/25/2019,0,4600,2,4600,1,9200,9200
0055A000008zqzaQAA,9/25/2019,FALSE,0055A000008zqzaQAA,9/25/2019,Other,00k5A00000p71KyQAI,0065A00001XKVfSQAX,Laptop Stand,01u5A000018E6rGQAS,850-00050,01t5A000007ighaQAA,9/25/2019,0,4600,2,4600,1,9200,9200
0055A000008zqzaQAA,9/9/2019,FALSE,0055A000008zqzaQAA,9/9/2019,Other,00k5A00000p6WrQQAU,0065A00001XGfciQAD,Wireless Bluetooth Speaker,01u5A000018E6rGQAS,850-00050,01t5A000007ighaQAA,9/9/2019,0,4600,2,4600,1,9200,9200
0055A000008zqzaQAA,9/12/2019,FALSE,0055A000008zqzaQAA,9/12/2019,Other,00k5A00000p6aPyQAI,0065A00001XHkdTQAT,Camping Tent,01u5A000018E6rGQAS,850-00050,01t5A000007ighaQAA,9/12/2019,0,4600,2,4600,1,9200,9200
0055A000008zqzaQAA,9/26/2019,FALSE,0055A000008zqzaQAA,9/26/2019,Other,00k5A00000p75mdQAA,0065A00001XVjqyQAD,Digital Alarm Clock,01u5A000018E6rGQAS,850-00050,01t5A000007ighaQAA,9/26/2019,0,4600,2,4600,1,9200,9200
0055A000008zqzaQAA,11/27/2019,FALSE,0055A000008zqzaQAA,11/27/2019,Other,00k5A00000ouKKjQAM,0065A0000112RnSQAU,Organic Cotton T-Shirt,01u5A000018E6rGQAS,850-00050,01t5A000007ighaQAA,11/27/2019,0,4600,2,4600,1,9200,9200
0055A000008zqzaQAA,1/26/2021,FALSE,0055A000008zqzaQAA,3/1/2021,Other,00k5A00000sRi0CQAS,0065A00001XdLqGQAV,Gaming Chair,01u5A0000195qluQAA,850-00058,01t5A000008iQewQAE,3/1/2021,0,4600,2,4600,1,9200,9200
0055A000008zqzaQAA,10/19/2020,FALSE,0055A000008zqzaQAA,11/25/2020,Other,00k5A00000sKZ1WQAW,0065A00001cHC2jQAG,Bike Helmet,01u5A000018IbKWQA0,ZC-TRN-1DUS,01t5A000008sgzMQAQ,11/25/2020,0,5000,2,5000,1,10000,10000
0055A000008zqzaQAA,9/11/2019,FALSE,0055A000008zqzaQAA,12/2/2019,Other,00k5A00000p6ZR1QAM,0065A00001M9zWiQAJ,Fitness Tracker,01u5A000018E6rHQAS,850-00050,01t5A000007ighaQAA,12/2/2019,15,4000,2,4000,1,8000,6800
0055A000008zqzaQAA,9/9/2019,FALSE,0055A000008zqzaQAA,9/9/2019,Other,00k5A00000p6XBvQAM,0065A00001M9vqjQAB,Smartwatch,01u5A000018E6rHQAS,850-00050,01t5A000007ighaQAA,9/9/2019,15,4000,2,4000,1,8000,6800
0055A000008zqzaQAA,10/15/2018,FALSE,0055A000008zqzaQAA,10/15/2018,Other,00k5A00000nFNRqQAO,0065A00000nJudkQAC,Yoga Mat,01u31000012MqTDAA0,850-00033,01t31000007WXnHAAW,10/15/2018,0,650,3,650,1,1950,1950
0055A000008zqzaQAA,10/15/2018,FALSE,0055A000008zqzaQAA,10/15/2018,Other,00k5A00000nFNRlQAO,0065A00000nJudkQAC,Portable Electric Heater,01u31000012MqT3AAK,810-00195,01t31000007WXn2AAG,10/15/2018,0,2950,3,2950,1,8850,8850
0055A000008zqzaQAA,1/22/2020,FALSE,0055A000008zqzaQAA,1/22/2020,Other,00k5A00000ousctQAA,0065A00001YxoP8QAJ,Gaming Chair,01u5A000018E6rHQAS,850-00050,01t5A000007ighaQAA,1/22/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,12/3/2020,FALSE,0055A000008zqzaQAA,12/3/2020,Other,00k5A00000sRGqsQAG,0065A00001cI1hjQAC,Portable Electric Heater,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,12/3/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,12/3/2020,FALSE,0055A000008zqzaQAA,12/3/2020,Other,00k5A00000sRGqlQAG,0065A00001cU4q8QAC,Portable Power Bank,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,12/3/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,12/3/2020,FALSE,0055A000008zqzaQAA,12/3/2020,Other,00k5A00000sRGr0QAG,0065A00001bie7YQAQ,Wireless Earbuds,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,12/3/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/2/2020,FALSE,0055A000008zqzaQAA,3/2/2020,Other,00k5A00000ovJSbQAM,0065A00001YHlc3QAD,Wireless Earbuds,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/2/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/10/2020,FALSE,0055A000008zqzaQAA,3/10/2020,Other,00k5A00000ovO9xQAE,0065A00001ZPL1kQAH,Backpack for Laptops,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/10/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/20/2020,FALSE,0055A000008zqzaQAA,3/20/2020,Other,00k5A00000ovSwhQAE,0065A00001Y3mvRQAR,Wireless Bluetooth Speaker,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/20/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/20/2020,FALSE,0055A000008zqzaQAA,3/20/2020,Other,00k5A00000ovSwdQAE,0065A00001Tj32GQAR,Wireless Mouse,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/20/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/20/2020,FALSE,0055A000008zqzaQAA,3/20/2020,Other,00k5A00000ovSwzQAE,0065A00001Z5wtJQAR,Smart Home Security Camera,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/20/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/20/2020,FALSE,0055A000008zqzaQAA,3/20/2020,Other,00k5A00000ovSwqQAE,0065A00001XDl1qQAD,Electric Toothbrush,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/20/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/20/2020,FALSE,0055A000008zqzaQAA,3/20/2020,Other,00k5A00000ovSwoQAE,0065A00001Tj34CQAR,Wireless Earbuds,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/20/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/20/2020,FALSE,0055A000008zqzaQAA,3/20/2020,Other,00k5A00000ovSwmQAE,0065A00001X8Z1rQAF,Stainless Steel Cookware Set,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/20/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/19/2020,FALSE,0055A000008zqzaQAA,3/19/2020,Other,00k5A00000ovSvRQAU,0065A0000112I7hQAE,Memory Foam Pillow,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/19/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/19/2020,FALSE,0055A000008zqzaQAA,3/19/2020,Other,00k5A00000ovSvHQAU,0065A00001Z5y7MQAR,Wireless Mouse,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/19/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/20/2020,FALSE,0055A000008zqzaQAA,3/20/2020,Other,00k5A00000ovSwAQAU,0065A00001Tj34bQAB,Fitness Tracker,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/20/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/20/2020,FALSE,0055A000008zqzaQAA,3/20/2020,Other,00k5A00000ovSw8QAE,0065A00001XGD9LQAX,LED Desk Lamp,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/20/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/20/2020,FALSE,0055A000008zqzaQAA,3/20/2020,Other,00k5A00000ovSwFQAU,0065A00000lmBeqQAE,Robot Vacuum,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/20/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/20/2020,FALSE,0055A000008zqzaQAA,3/20/2020,Other,00k5A00000ovSwDQAU,0065A00001Tj32kQAB,Portable Power Bank,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/20/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/20/2020,FALSE,0055A000008zqzaQAA,3/20/2020,Other,00k5A00000ovSwZQAU,0065A00001Z1TJiQAN,Wireless Mouse,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/20/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/20/2020,FALSE,0055A000008zqzaQAA,3/20/2020,Other,00k5A00000ovSwXQAU,0065A00001Z0M3KQAV,Mini Projector,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/20/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/20/2020,FALSE,0055A000008zqzaQAA,3/20/2020,Other,00k5A00000ovSwUQAU,0065A00001XdFXkQAN,Gaming Chair,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/20/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,2/13/2020,FALSE,0055A000008zqzaQAA,2/13/2020,Other,00k5A00000ov7nUQAQ,0065A00001MA0HWQA1,Backpack for Laptops,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,2/13/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,2/13/2020,FALSE,0055A000008zqzaQAA,2/13/2020,Other,00k5A00000ov7nNQAQ,0065A00001Tj2zMQAR,Wireless Mouse,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,2/13/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,2/13/2020,FALSE,0055A000008zqzaQAA,2/13/2020,Other,00k5A00000ov7nmQAA,0065A00001Tj30FQAR,LED Desk Lamp,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,2/13/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,2/13/2020,FALSE,0055A000008zqzaQAA,2/13/2020,Other,00k5A00000ov7nhQAA,0065A00001XqLP9QAN,Laptop Stand,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,2/13/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/3/2020,FALSE,0055A000008zqzaQAA,3/3/2020,Other,00k5A00000ovK0DQAU,0065A00001Ti9X0QAJ,Organic Cotton T-Shirt,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/3/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/3/2020,FALSE,0055A000008zqzaQAA,3/3/2020,Other,00k5A00000ovK0AQAU,0065A00001Ti9bvQAB,Home Air Purifier,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/3/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/3/2020,FALSE,0055A000008zqzaQAA,3/3/2020,Other,00k5A00000ovK08QAE,0065A00001Tj2rGQAR,Wireless Earbuds,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,3/3/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,1/31/2020,FALSE,0055A000008zqzaQAA,1/31/2020,Other,00k5A00000ouyijQAA,0065A00001YkBNyQAN,Smartwatch,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,1/31/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,2/4/2020,FALSE,0055A000008zqzaQAA,2/4/2020,Other,00k5A00000ov0qfQAA,0065A00001Z1Tn6QAF,Gaming Chair,01u5A000018IUPcQAO,850-00050,01t5A000007ighaQAA,2/4/2020,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,2/17/2021,FALSE,0055A000008zqzaQAA,4/7/2021,Other,00k5A00000v1PtYQAU,0065A00001ZN35HQAT,Men's Running Shoes,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,4/7/2021,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,4/26/2021,FALSE,0055A000008zqzaQAA,4/26/2021,Other,00k6e00000v2AcSAAU,0066e00001dz7f1AAA,Laptop Stand,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,4/26/2021,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,4/26/2021,FALSE,0055A000008zqzaQAA,4/26/2021,Other,00k6e00000v2AcNAAU,0066e00001dz7o0AAA,Yoga Mat,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,4/26/2021,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,4/26/2021,FALSE,0055A000008zqzaQAA,4/26/2021,Other,00k6e00000v2AdfAAE,0065A00001dLsuiQAC,Portable Power Bank,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,4/26/2021,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,2/10/2021,FALSE,0055A000008zqzaQAA,3/18/2021,Other,00k5A00000sRtfOQAS,0065A00001XacWrQAJ,Wireless Bluetooth Speaker,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,3/18/2021,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,3/17/2021,FALSE,0055A000008zqzaQAA,4/26/2021,Other,00k5A00000v1ihdQAA,0065A00001dLcUmQAK,Portable Power Bank,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,4/26/2021,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,1/14/2021,FALSE,0055A000008zqzaQAA,1/14/2021,Other,00k5A00000sRaxvQAC,0065A00001bAUMGQA4,Men's Running Shoes,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,1/14/2021,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,6/22/2021,FALSE,0055A000008zqzaQAA,6/22/2021,Other,00k6e00000v3p2vAAA,0065A00001YxqoyQAB,Backpack for Laptops,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,6/22/2021,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,6/17/2021,FALSE,0055A000008zqzaQAA,6/17/2021,Other,00k6e00000v3mbeAAA,0066e00001eMRPKAA4,Mini Projector,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,6/17/2021,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,6/17/2021,FALSE,0055A000008zqzaQAA,6/17/2021,Other,00k6e00000v3mbjAAA,0066e00001eLhlCAAS,Men's Running Shoes,01u5A0000195qkMQAQ,850-00050,01t5A000007ighaQAA,6/17/2021,0,4000,3,4000,1,12000,12000
0055A000008zqzaQAA,8/18/2020,FALSE,0055A000008zqzaQAA,8/18/2020,Other,00k5A00000sJnvHQAS,0065A00001bNz6iQAC,Ceramic Coffee Mug,01u5A000018IVg6QAG,850-00050,01t5A000007ighaQAA,8/18/2020,0,4600,3,4600,1,13800,13800
0055A000008zqzaQAA,2/13/2020,FALSE,0055A000008zqzaQAA,2/13/2020,Other,00k5A00000ov7nSQAQ,0065A00001Tj31DQAR,Ceramic Coffee Mug,01u5A000018IVg6QAG,850-00050,01t5A000007ighaQAA,2/13/2020,0,4600,3,4600,1,13800,13800
0055A000008zqzaQAA,2/13/2020,FALSE,0055A000008zqzaQAA,2/13/2020,Other,00k5A00000ov7ncQAA,0065A00001Tj2usQAB,Noise Cancelling Headphones,01u5A000018IVg6QAG,850-00050,01t5A000007ighaQAA,2/13/2020,0,4600,3,4600,1,13800,13800
0055A000008zqzaQAA,4/14/2020,FALSE,0055A000008zqzaQAA,10/26/2020,Other,00k5A00000ovZkzQAE,0065A00001ZjMuLQAV,Smart Home Security Camera,01u5A000018IVg6QAG,850-00050,01t5A000007ighaQAA,10/26/2020,0,4600,3,4600,1,13800,13800
0055A000008zqzaQAA,10/26/2020,FALSE,0055A000008zqzaQAA,10/26/2020,Other,00k5A00000sKjJFQA0,0065A00001cIM4XQAW,LED Desk Lamp,01u5A000018UeVfQAK,850-00058,01t5A000008iQewQAE,10/26/2020,0,4600,3,4600,1,13800,13800
0055A000008zqzaQAA,12/11/2020,FALSE,0055A000008zqzaQAA,12/11/2020,Other,00k5A00000sRLPiQAO,0065A00001colQEQAY,Ceramic Coffee Mug,01u5A000018UeVfQAK,850-00058,01t5A000008iQewQAE,12/11/2020,0,4600,3,4600,1,13800,13800
0055A000008zqzaQAA,9/16/2020,FALSE,0055A000008zqzaQAA,9/16/2020,Other,00k5A00000sK9oSQAS,0065A00001bikI9QAI,Pet Water Dispenser,01u5A000018UeVfQAK,850-00058,01t5A000008iQewQAE,9/16/2020,0,4600,3,4600,1,13800,13800
0055A000008zqzaQAA,12/3/2020,FALSE,0055A000008zqzaQAA,12/3/2020,Other,00k5A00000sRGqbQAG,0065A00001bonDwQAI,Electric Toothbrush,01u5A000018UeVfQAK,850-00058,01t5A000008iQewQAE,12/3/2020,0,4600,3,4600,1,13800,13800
0055A000008zqzaQAA,12/3/2020,FALSE,0055A000008zqzaQAA,12/3/2020,Other,00k5A00000sRGqqQAG,0065A00001cU2dZQAS,Electric Toothbrush,01u5A000018UeVfQAK,850-00058,01t5A000008iQewQAE,12/3/2020,0,4600,3,4600,1,13800,13800
0055A000008zqzaQAA,12/3/2020,FALSE,0055A000008zqzaQAA,12/3/2020,Other,00k5A00000sRGqjQAG,0065A00001cTiLOQA0,Electric Kettle,01u5A000018UeVfQAK,850-00058,01t5A000008iQewQAE,12/3/2020,0,4600,3,4600,1,13800,13800
